ID,:,",",;,.,[,],(,),*,+,-,=,#,$,@,?,&,!,|,^,<,>,\,_
gadc4pf8XmvzYSNTyOMF,29095,4112,16496,28182,987,991,276,250,33,1664,28279,2558,19,67,94,1378,25,27,64,34,107,225,53,1963
gaYrbUuHQn9w5q1OdMcm,37406,4211,7119,36442,1469,1118,97,97,24,1870,16787,4176,1,3,7,264,2,3,15,1,9,6,50,2543
Gbf4Z8pqFsrxyKVQOcWg,2855830,3585,2088933,2854610,1784,18005,791,644,434,2939,10984,118472,58060,10016,11816,2620,119,58085,395,14101,173,246,305,5944
Gbs4cQpR5JWdFhBIVKHl,50833,2628,38670,49832,719,689,137,347,81,988,51125,2785,221,216,86,534,71,234,88,87,96,75,66,1760
gBX47iCvYrZVDqpHeAab,414484,39606,352546,413767,2045,2001,1393,1459,1343,11298,3396,2322,1901,1251,1901,3525,1210,1555,1429,1226,1449,1318,1187,4305
gC2GsRX3ewpQyvjO0Hb4,92136,4776,68960,88976,687,727,317,304,296,1333,184790,1211,292,266,280,505,291,284,284,293,296,285,324,4426
gCJk0uacmvlBAosn74b6,3910,943,600,3671,158,158,49,49,23,434,4397,3773,0,0,1,505,0,0,8,0,1,1,0,801
GCoiXh8BY0Nl4jO1P9zL,5816,558,2188,5502,220,215,53,56,55,327,3828,3908,1,8,9,415,8,5,18,9,11,6,7,818
gCSrhptYyd6vfQAZXcwE,4304,429,1222,4123,19,20,62,59,7,187,4780,3528,16,16,1,579,1,5,10,0,2,1,0,473
gDYeNAplMujwPtU0qnJW,14217,32450,1297,13432,779,779,171,171,22,8696,1241,2079,0,3,3,968,0,0,8,0,2,2,0,2530
Ge7L4p2hWV3zuMDRmOyQ,14926,14958,3637,14145,1662,1654,147,192,77,4817,8005,3773,80,77,122,798,62,110,77,71,58,49,60,4672
GeB24sD0kRKbZFrSdpNw,268538,6790,229917,268285,1214,1135,1061,1110,1054,2504,4919,3174,1052,1037,1030,1585,1057,999,1065,1007,1032,1059,1021,1434
gelhQLoiRE0HZTOI2fYv,4228,413,1210,4058,11,12,60,59,8,170,4705,3528,15,16,2,579,1,5,8,0,1,1,1,449
GewamPurl6D0Fs3zvbon,92320,4932,69055,88835,714,707,346,342,288,1625,194696,788,273,293,267,777,277,312,295,300,305,268,291,4031
geWrd0Rkc2AsuVBJESwi,78689,86903,5572,316,1441,1452,184,191,105,14490,127462,1022,18,14,36,912,17,14,23,10,16,15,15,777
geY51xavJjMGPbC9Hikt,4086,426,1204,3906,17,18,60,59,7,172,4926,3204,16,15,2,579,2,5,9,1,1,2,0,429
gEZCMz90lrmI8cx37FNT,358033,3434,297455,356926,2527,2665,1429,1429,2192,3105,6862,5205,2843,1207,3043,2231,1490,1481,1186,1362,1365,1142,1659,4680
GFblksovaPYLI5XeC8RU,64147,271612,865,63359,644,644,155,154,43,58927,1881,1830,0,2,4,928,0,0,8,0,2,2,1,2454
gfJpq3sVhzbLdNjWC16Z,3570,853,777,3249,140,139,60,63,10,350,3616,2679,2,2,1,506,1,2,8,1,4,3,1,592
gfrQ2UK3LFvRCMEop0Yq,57877,182954,1779,266,1357,1358,247,246,28,44391,52684,2446,1,3,34,506,1,1,9,1,2,2,2,1873
GFVUryQSjKEPM5pqs9h2,14105,5253,2273,12477,3085,3084,145,143,101,5529,32003,5004,2,1,10,960,1,0,8,0,8,6,2,6178
GgmARFo3WxUZ0KzuCM15,1430340,16276,697886,1426141,5313,4366,4127,3266,3205,7810,90761,11679,3125,3397,2735,6712,3501,3135,3092,3512,3198,3018,3867,19537
gHPbaK69RwpGA7nFtuvU,9542,35847,117,26,54,54,12,12,1,9056,1515,506,0,0,1,194,0,0,8,0,1,1,0,89
ghTfdVis0eRN3S1DEJFX,4087,423,1207,3918,14,15,63,60,7,175,4482,3474,15,16,1,579,2,5,8,0,1,1,0,451
gHUeRsYtFl4BaX7So8W0,2305609,2673,1303233,2304737,1599,9667,854,604,337,1996,11335,4307,235,8595,14883,3144,144,217,674,10613,227,269,542,5281
gihQaFE1TSuWw3BCcAt8,85115,20953,16290,76350,11756,11760,486,458,457,18849,107276,42759,23,17,323,3191,8,14,26,7,177,177,158,32934
gIONM8E513LYstAjyzWl,268976,6651,230195,268812,1210,1201,1085,1107,1104,2507,5659,2975,1076,1003,1042,1627,1033,933,1081,1011,1030,1046,1031,1592
gitPaXxIMeKOZRTW2k34,60800,66815,4632,309,1149,1149,178,184,85,11288,99952,1073,13,10,30,910,10,10,23,10,13,12,19,772
giVwn8ERCZrvfSIGFmaK,81670,90655,5416,312,1403,1404,219,216,111,15339,130897,1071,14,22,33,1022,19,15,20,20,15,19,14,842
gIzJEByY4vpkSQcZPH2C,2823,686,441,2622,89,89,47,47,44,277,1248,2129,0,0,1,505,0,0,8,0,1,1,0,470
gJspjOHk7zXSGMB2Y5Tm,15649,32516,1494,14765,674,674,154,148,35,8469,1922,2314,0,22,9,856,0,0,11,0,3,2,4,2688
GK590Jem3FA1kspq7PoO,19452,2816,2343,4477,901,901,42,42,51,2264,7158,3334,3,8,25,1146,23,3,8,0,13,2,66,2633
GkfbZrRKmgFxq0Bypazh,15217,15115,3800,14446,1633,1618,168,211,89,4801,7766,3653,96,68,119,790,57,100,73,67,72,59,57,4735
gKvtaoZ7Lkl1V6yxq3Fc,2190278,3791,1495239,2189251,1745,9000,711,526,412,2577,13706,5060,63703,6231,9108,1953,171,59756,105101,11591,282,334,479,5324
GlBR2jy6Nx1HUEag5ISm,195158,11644,79268,190922,1422,1467,1124,1085,977,3913,88481,5667,326,347,407,5859,335,342,363,317,348,313,803,15201
GlduQtUf3I1hAWYwyFLs,18273,16135,5446,17393,1547,1554,199,227,72,4529,11136,3365,79,77,112,975,113,89,63,87,61,49,61,4483
GLrQbRUluV0qzahkDEms,108416,2342,90284,107631,733,732,411,518,346,1092,39064,2481,461,555,369,463,330,435,342,383,361,352,347,1670
GltvVHPJ9eLNj48a5CBR,14824,14893,3596,14050,1662,1659,143,175,70,4821,7085,3428,98,58,108,778,39,105,85,69,49,39,67,4684
GmEAFpP5ZO0suwaNIeqx,344695,97574,67983,325031,39712,39712,1064,1037,2068,75561,506542,162685,108,106,766,2470,155,99,70,47,178,188,9831,175743
gmFxGQlWUviPhKyAkoeI,89852,1640,75666,89596,451,410,398,424,366,705,9456,1501,329,553,328,836,335,323,359,358,333,334,296,812
GN8ZQjzWfKBYUtH1ehM0,354505,146474,112073,353069,1809,1934,193,187,127,37355,16478,893,0,144,1912,2645,36,2,8,1036,127,127,979,3701
gnKi3qo6WbBSzQs2fRGt,91088,4609,68373,88015,716,722,346,348,281,1274,178138,817,283,282,293,596,312,293,325,280,305,276,309,3652
gNOcktmwv3FMZ4TH02EJ,130994,1306,109827,130576,827,802,632,469,599,1586,3447,2015,480,426,552,1044,476,594,454,536,509,511,586,1746
gNQ3UDOX98dJqLmxvuSc,34258,2984,7973,33760,547,548,156,126,53,1022,4701,1758,6,13,43,795,3,8,21,3,6,6,27,1366
GNx5o9mIsTV3SUkeJFgP,4086,428,1209,3913,17,18,62,60,7,173,4856,3312,17,15,1,579,1,5,8,0,1,1,1,447
gO0h7udtqs4yaXNQAUPM,415637,86606,67648,380606,55624,55624,1850,1780,728,76510,432139,326109,26,405,3976,9227,20,37,31,14,433,392,939,165311
GOCxdg4XrQYsZvKf2eNP,36754,7645,6870,35487,1463,1453,336,229,37,2821,34010,4342,5,39,112,818,2,5,19,0,21,9,51,2941
GOEKlWF9DoZ7Y13rJ8ia,191527,5866,82495,189263,1139,1201,777,736,462,2502,53068,6398,394,428,419,3845,316,384,334,316,342,325,507,9979
GOPRE6b1ypHhFWoAVgKC,668676,184093,147242,505027,80819,80814,59497,59487,57153,114237,715546,389099,8,11544,260539,73555,6235,4,8,0,13416,13384,1355,243293
GP9MBktKncadV1gF7N25,97351,1373,82858,97285,370,411,414,422,399,640,1458,939,342,544,372,911,396,349,367,368,372,368,327,550
GPAypQZ0LH7rD1safnMI,1438979,13586,704781,1435713,3922,4660,4464,4649,3769,6649,73332,10532,2806,3875,3168,6693,2736,2705,3642,3107,3112,3028,3011,17425
GpdqLhNUiH9tZn5zxTEg,4280,424,1213,4108,15,16,60,60,7,177,5006,3528,15,18,1,580,1,5,8,1,1,1,0,459
gq9cv7lPXyzBDsY8SfVe,267395,5165,221762,264255,1375,1393,1047,978,1009,2139,176711,1589,972,1021,987,1275,978,950,992,1030,986,957,970,4239
gQmxCDohy6pJUcSXrFPW,33836,5846,4965,30954,3425,3424,175,169,224,4959,38749,12715,0,5,60,840,0,4,9,1,22,22,9,8998
GQPk9p1ZEICdOTcxlH5W,58104,11717,13951,50767,6618,6612,1605,1588,1489,10136,66440,29231,12,621,6466,3954,137,17,12,8,93,101,99,18007
gquE91nRUy3XjiOdBfhW,17591,15433,5011,16648,1572,1575,203,221,80,4686,12109,3049,90,74,118,922,58,89,69,59,62,60,62,4588
grOUwuRlHBySvhJF0nLP,3844,985,578,3585,139,139,65,65,5,384,5268,2897,0,0,1,505,0,0,8,0,1,1,0,709
gsHjJZv1AGPzeofaBqVY,5001,891,1388,4805,151,151,59,59,10,355,3571,3370,0,2,3,546,4,1,11,1,3,4,0,529
GsMCWkKc5LE3PxYhUFnt,168454,7395,131031,165738,5068,5002,1042,1078,818,5829,33158,15438,599,493,1567,1829,566,548,605,574,629,579,600,7410
gtfUJnxsp1hbBlmeSiL9,4246,412,1201,4077,12,13,60,59,8,171,4328,3528,17,14,1,579,1,5,8,1,2,2,0,450
gtiofz9cBwuYCHjyJTdK,415228,32520,179601,397577,18328,18276,2333,2340,941,16716,371881,102872,664,705,994,1274,666,662,605,576,592,595,695,42159
gUSm1WN6PBYQabnrLs7h,4261,476,1209,4121,11,12,57,57,4,170,5600,3528,15,17,3,579,2,5,8,0,1,1,0,440
GV7WShk4vjpiKqbEBgsr,99225,1505,83013,98647,513,503,412,465,417,761,20924,2103,382,572,386,876,356,398,346,358,358,402,366,1294
GWOV07nzb1Lasfh3wYep,14902,14954,3624,14128,1674,1670,158,195,96,4846,7926,3385,86,70,118,792,52,99,72,73,60,57,66,4690
GWUj9COuPeVEqM7TmlKs,791712,3946,682916,791054,3201,3273,3117,3073,3085,3545,7209,12592,3120,3011,3134,3666,3021,3035,3114,3014,3047,3128,3080,4154
GwusdVTRkYeZOaAgcpHm,17563,15474,5133,16664,1535,1534,255,274,80,4616,12386,3163,85,82,119,918,62,99,70,59,61,68,61,4507
GxcE1XCeU35zwFIy0ALN,4621,792,1377,4467,137,138,57,59,8,357,3467,2819,51,2,3,643,1,0,9,0,2,2,0,472
GXFP0dYvns5NoQtIBECf,15888,55325,225,15677,17,17,15,15,1,13810,2517,1296,0,2,1,129,0,0,8,0,1,1,0,291
GxK7nfY1mOrBNDepqWj6,89892,2314,74341,89164,619,604,370,411,360,995,32479,1862,342,509,302,811,307,309,333,364,327,312,307,1593
gybTWSU3EjBGpCVI1JA4,27110,10225,7919,24666,3506,3505,2907,2898,1588,5895,38415,9915,0,0,2143,2927,2,4,10,9,38,41,704,16081
Gycu1WC5mE6BzMl2ArD7,15323,4372,4133,13002,1671,1731,1794,1793,795,2536,21329,6763,0,0,2162,1050,0,0,12,0,3,3,97,6226
GZJ3hp4v8AzVB6imf1Il,543674,6775,407026,541604,5329,5332,1831,1895,1606,5290,36791,23047,1535,1524,3946,2101,1555,1697,1640,1722,1576,1544,1787,8901
GzjL73seI0uAmZVyYtnw,212346,475719,49095,210546,2712,2756,3704,3655,557,122825,25423,8595,124,133,701,4128,131,94,253,185,267,264,200,8876
H0MWhBng75iZPVOTNdas,743374,11043,561482,741999,6908,7093,2916,2929,2235,5695,38144,18762,2217,2152,5414,2834,2249,2336,2288,2074,2205,2183,2165,6901
h0VaLmr69gdOiyRwStZQ,3823,979,557,3561,140,140,68,68,5,388,4896,2950,0,0,1,505,0,0,8,0,1,1,0,727
h13m9RvHr5FdnYkiS2yL,3580,941,717,3342,227,227,66,66,8,374,3314,2843,3,1,4,506,3,0,9,2,3,5,1,620
h1A0cfYFC7vrnDRxNXHa,59243,6305,27025,56869,2534,2494,424,405,174,3070,51410,6110,116,156,194,1486,172,172,123,109,166,154,135,5381
h1gS8bA0I3xJoX5zVZ7U,5038,884,1408,4822,166,165,54,57,6,372,3867,3204,1,0,4,548,3,0,8,1,2,3,2,540
h58VsWF3CjNwgxZenm7l,13690,31676,1304,13055,657,657,108,108,9,8354,1092,1752,0,7,3,504,0,0,8,0,2,2,0,2170
H5QR3qYhCvUI6px1oaEV,8898,32897,122,26,71,71,11,11,3,8317,1386,505,0,0,1,194,0,0,8,0,1,1,0,93
h5ZBNR8Ag9YMIdk0Plt4,10922,4238,5007,9313,245,235,432,421,188,1360,4275,3210,23,33,1106,4864,66,23,20,18,44,47,18,2520
h6O5H92YWwJ7r1pRELge,79711,87263,6177,336,1627,1635,223,224,106,14800,126159,1041,18,22,35,1009,18,24,29,17,28,23,16,946
H75RL96JxmMEfBvbe2jk,209193,11220,89065,203704,1340,1320,1388,1391,1313,3307,117436,6004,301,344,423,8658,427,306,358,309,301,413,552,16895
H7CpUha5E4m9YzjxD0Z1,1528194,4126,1168489,1526878,2263,9605,773,698,579,3446,16615,4856,271,6725,10931,2238,355,439,503,8259,445,356,454,46772
H7tCOwf5rzSluXiGsx8W,144403,324221,30506,142784,1587,1583,4369,4302,417,83491,14194,3863,94,68,317,3891,64,68,154,149,179,164,104,6701
H7Z6WfoCrxzSjMVd04Dy,158199,21964,79688,2307,8439,8464,528,428,621,14179,67371,29586,451,569,561,973,369,441,338,389,362,320,424,20647
h8VyAJq3RfgoQIciCT9u,1845409,2898,1329267,1844464,1541,7527,674,503,383,2276,13126,4396,164,7836,9049,1928,90,94,347,11394,183,224,309,4540
h8wnNSFs62cI7axUq0iK,174955,436218,29561,172922,3110,3130,6217,6092,552,112940,19270,7488,50,91,376,5061,81,53,219,155,179,192,138,8460
H9tYbAiz7dZ0WsM6PEm1,4124,441,1228,3950,16,17,65,64,9,180,5072,3366,15,16,2,580,1,5,8,1,1,1,0,463
haMeQO6Y4A93ipELGwXF,268816,6977,230251,268521,1227,1213,1041,1066,1072,2547,4346,3010,1063,1030,1035,1543,989,1026,996,1017,1030,986,1092,1480
haOqi2LncMP9VATIrBFZ,14826,15523,3546,14066,1595,1600,127,143,55,4879,7341,3448,40,42,92,747,25,50,49,38,38,28,32,4614
HatR5OEDxJYmzrQqCjAl,3901,1005,568,3635,143,143,64,64,5,396,4605,2955,0,0,1,505,0,0,8,0,1,1,0,747
HaviCoRtOlz4spd1Qx36,3557,910,688,3325,225,224,54,54,8,352,3162,2895,0,1,2,506,0,0,11,3,3,2,1,583
HaxgVnrql4bk7FEot9Sm,621948,156404,126711,556914,97277,97292,5653,5474,5453,131565,933704,281729,162,6599,33697,23304,559,160,224,139,7858,7751,342,220772
Hbpnmseqw4hRxokOElPU,791822,4199,681958,791352,3417,3338,3072,3205,3081,3555,7752,13271,3150,3026,2984,3674,3082,3203,3028,3107,3046,3040,3040,4268
hbT9ltVRQjau5nNFYpHM,3112521,3645,2359643,3111226,1632,12850,872,680,426,2529,570702,3551,52007,12484,16329,3666,104,52008,504,9891,251,455,660,6239
hC4p1vnRPZlyMtsFVrqe,16285,16374,4218,15503,1609,1614,170,182,53,4782,10707,3060,31,42,85,730,18,42,47,34,29,20,26,4607
HCbgVZFI580OxptuS7sm,1874391,3483,755318,1873548,1851,10112,572,489,368,2592,11352,4265,208,8470,8012,1910,161,123,73854,8403,239,1032,394,4920
hCozU2T0mep6nNkABStf,1483586,12405,730813,1481160,4436,4479,3743,4599,3962,6918,70243,8189,3250,3205,2934,6505,2807,3158,2999,2857,2833,3685,3456,16463
hcug1H8Rw6ZJ2sOITmnG,13002,32632,1288,12262,568,568,122,121,34,7579,1199,2450,0,12,5,712,0,0,8,0,3,2,9,2256
hd13cetC4NLr7TpAYxui,51983,2579,39602,51086,498,467,305,120,331,776,47148,1930,91,428,266,367,255,72,279,294,274,266,256,1390
Hd2RSo5Vklez7KAWpaF1,73493,264142,1220,72637,905,905,157,156,35,67015,2078,2507,0,16,5,920,0,0,8,0,2,2,5,2747
hDkmuNtMpaExYj2VFd36,47606,2672,17285,47178,694,695,181,110,38,1213,10665,2145,69,92,193,201,34,75,78,21,85,23,84,1412
hdmGkzIWx89uo1T6PCXY,3481,849,540,3175,133,133,60,60,6,356,3226,2735,0,0,1,505,0,0,8,0,1,1,0,579
HeSRou1ZPv5rNK2Wnzmx,4118,407,1157,3931,32,32,57,56,3,170,4671,2589,16,16,1,599,2,5,8,0,1,1,0,409
Hf2WOklmDrv5G6cEba7h,66164,209739,9236,65244,680,680,216,215,50,52028,32676,577,0,0,545,4233,18,0,8,0,5,1,0,2313
Hfo6yVm1zvZaYlTeG59b,184716,11234,78766,181329,1362,1419,840,887,718,3391,80521,6460,321,322,395,3946,350,317,425,361,293,321,501,13379
HfX6SvZPi5ImYgh2RkBW,141149,45149,22223,129265,24478,24481,1003,950,1921,39396,193715,48017,25,50,357,2051,29,37,26,796,138,144,289,44333
hgjwNAdHsBlEU3QZLbWC,71504,262502,1375,71039,392,392,129,128,33,66160,2257,2016,0,6,7,856,0,0,10,0,2,2,3,1401
hHnpTaPYU4StmeC6yNxr,92955,4587,69551,89699,772,746,330,310,328,1440,185881,1318,296,292,284,488,305,303,275,299,275,301,314,4467
hIkK1vBdj9fDJPcUWzA8,205870,9719,87391,203388,1475,1418,845,750,639,3663,64908,6503,313,361,472,3305,346,369,376,310,303,365,760,13293
hjdkwfeHXnWoUsJPY2y3,15570,15952,3911,14859,1622,1618,136,152,54,4786,9415,3230,42,38,89,740,22,51,50,34,36,25,30,4558
HjgSxn8pJ2ITBsmohaLr,5099,912,1410,4900,158,158,62,59,8,359,4241,3420,1,1,3,544,3,1,8,1,2,2,3,529
HjhNmc60tkrMRQZ7Po98,208805,41024,48860,190625,22555,22548,1107,1057,999,33679,279660,92431,91,139,2014,4795,119,90,81,54,268,392,153,70433
HJt1Mc578nYFBDdKNkVu,27760,15495,4606,27112,1608,1597,149,185,76,4664,9993,2767,75,60,108,773,47,75,53,57,56,62,47,4216
Hks26SvPR94LVbTMGIDW,791822,4129,682326,791277,3245,3222,3143,2972,3066,3504,7427,13258,2998,3015,2918,3649,3101,3046,2937,3051,3026,3111,3026,4123
HlukEnBqpOFY4yLPUtDe,2609,715,390,2434,81,81,48,48,19,287,2235,2035,0,0,1,408,0,0,8,0,1,1,0,473
hnGHbT23JFgl9ORqPKuk,290067,2818,248827,289623,1277,1335,1140,1195,1143,1623,12294,2451,1103,1221,1136,1636,1098,1074,1081,1119,1088,1112,1148,1743
hNKoiFSWrHegX5pnvfRA,4109,436,1220,3940,13,14,66,64,10,176,4847,3420,16,15,1,580,1,5,8,0,2,2,1,464
Hos7LWmZR926VO5Kcgpd,397701,2257,341158,397254,1852,1897,1622,1487,1462,2295,4412,3085,1562,1504,1897,2051,1662,1476,1607,1536,1474,1511,1610,2880
Hostb5jC4vASg0GupIZl,1768884,5877,1259299,1767596,2389,8788,1482,1058,818,3670,19193,6903,432,16442,10808,4637,358,395,532,6743,290,292,499,8210
hOtXLq9on7svPe4NTpAd,6390,669,2309,6050,233,236,58,57,59,390,6859,4549,9,14,5,518,8,6,10,3,17,13,11,917
HOxsvV5gKWhCm9FqDb1r,17998,15935,5447,17250,1355,1345,181,176,69,4372,12520,3294,53,49,93,816,40,55,60,46,38,40,44,3902
hP6lGov9R0eVci5QyuYS,46233,28666,19791,42769,2100,2241,274,279,115,9136,20553,3929,15,11,13,2251,16,4,36,4,32,45,83,8347
HPgEAKLnivQmBkXh6jFc,20508,24837,1230,3760,335,335,43,32,3,6841,2737,1466,9,1,10,671,12,0,17,0,1,10,13,960
HpMdj30s7EDPkiFLWvYy,129812,2880,109049,129016,849,854,450,630,389,1284,43082,2362,549,527,388,765,390,574,409,378,387,371,386,1787
HqX48iTlfj6goR3JFWwG,29791,15939,5760,29024,1512,1516,197,202,75,4423,14079,2882,44,38,87,856,48,45,43,41,31,59,32,4058
HQZY7q3BvjlrANFkcxT8,4098,432,1201,3915,14,15,63,63,8,172,5151,3420,17,14,1,579,2,5,9,0,1,1,0,463
HSAm6wFQNzyb4GvscWoY,112008,11484,40593,105726,6883,6899,127,133,184,8927,58215,23732,161,749,241,685,136,137,129,200,326,259,210,15941
hsbekymnY8oqAfL3Pr0O,27113,10224,7919,24668,3504,3503,2907,2898,1589,5894,38416,9915,0,0,2143,2927,2,4,10,9,38,41,704,16083
hSNv2TgwqX0Ip3HnVFEj,64043,209134,8052,63163,546,546,211,211,69,51798,26327,545,0,1,700,3548,23,2,9,0,5,5,1,1873
hSzLbFyUMc7Z2NCAd4EV,162139,44419,42812,113555,16276,16278,23085,23080,11544,21355,284252,83210,12,442,60828,26426,1956,5,10,1,1459,1463,957,53028
HT1oyBYIg87K2kPuaqEZ,71524,38596,11923,66295,12704,12704,3247,3242,48,21627,68507,49988,0,0,9121,2992,0,0,8,0,1,1,1,175768
hTOJKwgGvBxb3dS8e9cn,2839,673,444,2631,101,101,48,48,44,271,1477,2075,0,0,1,505,0,0,8,0,1,1,0,464
hTvkHcPfw8pLuUA2S53z,3179,433,469,2900,32,32,57,57,3,164,4529,2814,0,0,1,465,0,0,10,0,1,2,0,495
Htw4uoGKsN37Dne5ivEP,2809,671,446,2592,97,97,48,48,44,285,1327,2022,0,0,1,505,0,0,8,0,1,1,0,482
hvrK1mqLoOAniPVSXbQg,28963,90286,1023,27777,225,225,1027,1027,179,23039,4345,3043,0,0,521,18121,10,0,8,0,1,1,0,2230
HWhSIz2mFVokMc4E7CaQ,64530,208020,7600,63653,678,678,113,113,52,52019,26756,633,0,0,235,3656,8,0,8,1,10,1,1,2108
hxJ5t2iHX7auyMUEQ1Tg,3781,1000,566,3518,140,140,53,53,5,360,5054,2786,0,0,1,505,0,0,8,0,3,3,0,681
HyITQWvZXan3zBoDpCA0,791736,3975,683084,791130,3257,3272,3085,3266,3017,3508,7303,12503,3096,2976,2981,3687,3131,2996,3063,3027,3126,3040,3031,4095
HYXoC7FRisqWgwP0EjLK,155692,5875,63231,154521,1204,1151,416,412,305,2253,27623,4605,267,272,298,1291,256,339,240,276,228,281,418,7565
hZfoeEcsTJRnNLlF5wG0,161579,414499,30849,160526,1012,1072,7124,7079,283,103758,24880,1286,24,60,157,3532,20,31,132,176,68,68,122,4668
hzH5vLburkG8simTIaeq,46256,28667,19796,42788,2099,2241,274,278,114,9140,20777,3929,15,11,11,2251,16,4,36,4,34,44,83,8355
hzrQCyf6qP72XZjATuBw,87979,29823,17236,85283,8377,8401,433,407,770,10206,31726,8110,65,72,303,2405,127,42,77,39,74,82,148,15351
I0aTJkCwgMY8P6h9vWSt,1447049,13595,709000,1443882,3925,4734,4542,4653,3982,6585,73272,10483,2772,3930,3265,6849,2712,2698,3557,3072,3131,3079,3021,17434
i0JrWpyNfu5vV9tzahSY,267705,3324,228952,267393,1688,1695,1042,1059,1051,2226,9528,2016,1053,1030,1037,1539,992,1020,1041,1064,1035,1028,994,1902
I1eauWn7x5lPLR2rQoF8,14012,31647,1575,13343,910,910,145,145,26,8598,1031,1684,0,9,3,840,0,0,8,0,2,2,0,2396
i1OyRUG9mCvIZYD6olNT,298251,3477,253594,297191,1777,1721,1166,1100,1151,1830,55512,3157,1105,1173,1121,1348,1158,1109,1151,1120,1149,1088,1129,2697
i2LJZ9r8EQXCk04I1GUe,4109,431,1208,3934,16,17,61,60,7,175,4776,3258,15,16,1,579,2,5,8,0,2,1,1,445
I2QaRs1y4TmZVLwWCPv7,128420,1304,108376,127910,902,817,562,471,569,1369,3436,1870,627,626,520,1040,497,575,458,498,571,443,565,1706
I3zcG1EdgynLPstV7bHQ,2824,678,449,2607,95,95,48,48,46,277,1322,1968,0,0,1,505,0,0,8,0,1,1,0,474
i4f81CyIkZtEprWaOVRS,15978,6249,151,15828,348,348,0,0,29,418,1660,65,0,0,0,0,0,0,0,0,0,0,0,495
I4nGjE570138M6hqXbmA,4300,484,1223,4157,15,16,58,58,5,177,5832,3528,15,16,2,579,2,5,8,0,1,2,0,456
I5nFDOpfAxyK3CStBieU,152648,1686,131229,152291,843,836,439,959,549,2521,4217,2165,1648,775,529,1047,536,2120,819,410,1690,450,714,1550
i6GulvUznIrgyAjRE4YW,4096,407,1181,3921,28,28,58,57,9,156,4823,2664,15,16,1,599,1,5,8,0,2,2,0,396
I6pNbzORLrq8uG0cCJPi,4250,474,1219,4115,11,12,58,58,9,172,5674,3528,15,16,1,544,1,5,8,1,1,2,0,445
i7pqWygtZDQLmHX9h3lx,82250,18129,14166,75756,10232,10226,284,247,242,14522,117886,39839,5,12,179,1930,13,13,20,8,38,43,112,29470
i89kvPU0R3EXQ1lZhyxY,72758,210653,12839,70622,689,689,334,334,93,52593,42433,599,0,232,2137,5897,62,4,9,0,159,151,0,3009
i94Kjy8WADbQIuNOktdR,132226,50574,6822,130410,3085,3090,396,367,426,5885,11827,6000,13,31,244,2510,84,12,42,8,44,44,101,9421
iaHNVLkKABMznmxDWFZ5,90411,2082,74585,89809,663,634,418,435,360,881,24040,1616,337,503,347,841,313,325,359,349,322,328,330,1397
Ib5eiMc7tNOUylwFBLvx,10083,8450,2439,9686,735,738,383,376,11,2817,4515,2028,0,11,68,394,6,1,13,4,6,3,1,1918
ibDT9XVyqJNrcztvEHgF,4261,440,1203,4087,13,14,64,63,8,175,4782,3528,17,14,1,579,1,5,9,0,1,2,0,468
iBIGzWL1AFKxqUrjo0Sg,3563,906,697,3335,233,236,57,58,7,358,3311,2947,2,1,1,507,0,1,8,1,3,3,1,581
iBNlQ3bYzKr7R6DCXp2F,12442,2641,3202,10872,1231,1236,247,247,54,1854,23306,6949,4,3,35,1448,1,1,11,0,35,33,1,4196
iBz3MaqYb0PplxDhgTCN,102006,2144,84386,101372,723,677,457,466,377,981,26335,2135,358,535,390,924,357,341,391,374,366,378,356,1535
iCN4jl26qfaQxTAe5Jzh,4252,424,1215,4088,13,14,61,60,8,174,5003,3528,15,16,2,579,1,5,8,0,1,1,0,454
iDHxeowbV73huM1G9OLj,3783,988,570,3523,142,142,52,52,19,416,3265,3003,0,0,1,505,0,0,8,0,2,2,0,726
iEDwlh1scqnJ4aeRTbQ7,2031447,4359,1348199,2030160,2340,8807,89347,745,522,3231,14465,4601,47770,8416,8485,2465,233,44194,672,6947,214,88734,502,6472
IehXbMUBZRNgHu3pvAm0,791643,4001,683043,791174,3256,3131,3139,3180,3100,3603,6930,12483,3013,3096,3088,3562,2973,3054,3125,2964,3109,3028,3158,4263
ieI35JrWTM0KhHE1glbG,723398,2968,546273,650392,925,73157,505,444,187,1647,7193,2242,42,102,104,1358,71,34,122,84,67,51,32,3225
iEQqVxmbcTeIASF5fBjK,175912,42453,34060,158300,25526,25530,3065,3040,537,34198,379103,97977,26,105,1191,4780,17,27,19,5,526,531,312,70559
ieywoN1csjbd48IgVlqM,328033,74973,56769,301469,53103,53105,537,479,710,47773,566165,144801,190,151,303,4053,55,49,147,46,340,327,590,87482
iFG7jwNOmPvgckQVdf0p,13473,32671,1082,12663,568,568,160,156,40,7589,1199,2450,0,12,7,1000,0,0,9,0,2,2,0,2434
IFRGbmc7WwDiHNtvC1pU,1455782,15950,718994,1452178,4194,5365,3372,3903,3711,6559,101513,10405,3138,3933,3585,7122,3512,3255,3093,2773,2695,3703,3009,18869
IftFXWmh7B5Alnxy4DbJ,3824,989,562,3583,143,143,68,68,6,372,5192,2787,0,0,1,505,0,0,8,0,1,1,0,708
Ig9ZEaGmMrT1lHJhRPQx,37452,86984,956,4398,263,264,56,58,39,22080,2948,1244,3,18,10,433,18,46,8,7,3,7,13,762
