ID,"??,??","CC,CC","00,00","FF,FF","C5,C5","10,6B","25,25","10,94","10,62","10,69","22,10","10,B0","10,10","FF,00","F4,10","00,FF","D5,10","B5,10","B7,10","38,38","6B,6B","06,F9","F9,F9","6B,10","F0,F0","D6,D6","94,10","62,10","B0,10","69,10","10,D5","10,22","10,F4","02,02","10,B5","10,B7","02,D6","F9,06","F0,01","06,06","8F,8F","04,04","A6,A6","38,04","D6,02","06,9F","75,DE","03,03","75,F5","75,87","02,8F","6C,30","75,41","2A,2A","91,91","95,04","25,3D","75,69","9C,04","06,71","06,19","D9,04","51,51","D4,D4","4A,4A","14,14","9D,9D","DB,DB","58,04","06,AF","04,38","06,BB","EF,EF","02,A3","02,1E","0B,0B","12,12","06,6C","4D,4D","BD,BD","75,75","9F,06","0C,0C","46,46","F5,75","DE,75","62,62","B6,B6","68,68","30,6C","EC,EC","87,75","69,75","8F,02","41,75","53,53","4B,11","33,33","43,00","04,95","04,9C","7E,7E","3D,25","19,06","71,06","18,18","04,D9","DD,DD","E9,E9","3B,3B","5E,5E","5D,5D","6D,6D","FD,8B","6C,06","01,F0","69,69","02,0E","AF,06","BB,06","F5,F5","C7,C7","20,20","39,39","04,58","06,D4","4B,3C","40,40","04,C5","89,89","01,01","02,70","7D,7D","FC,FC","A3,02","06,F7","1E,02","11,4B","02,64","C4,C4","50,50","02,5A","6A,6A","06,1A","02,F1","C1,C1","0F,0F","48,48","06,25","6D,46","08,08","FD,46","95,46","B8,46","C3,C3","56,56","60,F3","02,DF","60,2A","7B,46","60,9F","74,74","60,4B","02,C8","55,55","CF,CF","06,1C","06,0E","FD,F7","37,37"
aYOGVixvL1rIfUSjBtQq,1453584.0,13.0,2484.0,71.0,13.0,12.0,11.0,9.0,11.0,11.0,9.0,17.0,9.0,10.0,5.0,152.0,12.0,6.0,15.0,11.0,14.0,10.0,7.0,9.0,10.0,11.0,7.0,10.0,11.0,9.0,5.0,10.0,14.0,7.0,14.0,9.0,12.0,14.0,13.0,18.0,8.0,15.0,13.0,14.0,11.0,8.0,7.0,17.0,9.0,16.0,8.0,14.0,7.0,18.0,10.0,9.0,17.0,14.0,9.0,13.0,18.0,14.0,10.0,7.0,8.0,8.0,8.0,11.0,12.0,8.0,15.0,13.0,8.0,6.0,12.0,13.0,15.0,13.0,8.0,13.0,7.0,10.0,12.0,10.0,11.0,17.0,18.0,17.0,10.0,8.0,11.0,5.0,17.0,19.0,12.0,12.0,12.0,12.0,12.0,15.0,9.0,13.0,7.0,16.0,13.0,8.0,13.0,14.0,6.0,10.0,13.0,15.0,6.0,11.0,6.0,12.0,10.0,11.0,7.0,13.0,14.0,5.0,16.0,14.0,5.0,13.0,12.0,10.0,11.0,9.0,9.0,14.0,9.0,13.0,9.0,12.0,12.0,9.0,8.0,10.0,11.0,12.0,15.0,13.0,11.0,12.0,6.0,13.0,7.0,7.0,12.0,13.0,15.0,12.0,9.0,7.0,15.0,12.0,6.0,8.0,11.0,6.0,11.0,11.0,15.0,6.0,10.0,10.0,11.0,14.0
aZ90qrU6kB3DzFwTVb7o,374.0,18564.0,12732.0,2673.0,5.0,6.0,9.0,4.0,3.0,2.0,2.0,112.0,4.0,2897.0,2.0,3068.0,2.0,7.0,3.0,6.0,6.0,16.0,2.0,6.0,3.0,1.0,7.0,2.0,150.0,7.0,1.0,3.0,3.0,4.0,2.0,12.0,6.0,17.0,15.0,63.0,1.0,62.0,5.0,13.0,5.0,22.0,11.0,9.0,11.0,22.0,4.0,6.0,19.0,2.0,3.0,21.0,8.0,16.0,21.0,19.0,16.0,15.0,16.0,6.0,61.0,3.0,2.0,4.0,16.0,21.0,21.0,18.0,6.0,11.0,97.0,6.0,5.0,17.0,4.0,7.0,52.0,13.0,52.0,3.0,16.0,13.0,5.0,4.0,4.0,6.0,7.0,11.0,11.0,5.0,18.0,8.0,3.0,3.0,129.0,16.0,17.0,3.0,5.0,15.0,20.0,4.0,17.0,3.0,11.0,9.0,6.0,3.0,9.0,31.0,14.0,16.0,5.0,6.0,15.0,15.0,4.0,6.0,4.0,4.0,17.0,24.0,4.0,7.0,17.0,6.0,55.0,4.0,7.0,7.0,3.0,14.0,134.0,6.0,6.0,6.0,194.0,6.0,61.0,489.0,7.0,6.0,0.0,3.0,19.0,8.0,61.0,5.0,4.0,4.0,9.0,67.0,4.0,2.0,6.0,2.0,2.0,177.0,6.0,5.0,9.0,4.0,19.0,16.0,8.0,7.0
aZKEkJF7CQtNSDf64d0P,87434.0,1.0,2829.0,32.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0
AzlMdBSOuma253te0bjX,8442.0,30.0,15247.0,71.0,1.0,0.0,7.0,2.0,2.0,1.0,0.0,1.0,2.0,24.0,1.0,54.0,0.0,0.0,1.0,2.0,1.0,2.0,54.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,5.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,7.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,18.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0
B063Llt2F9Qpr5ORSbPJ,4319.0,274.0,30478.0,2166.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,14.0,605.0,0.0,688.0,3.0,0.0,1.0,5.0,3.0,2.0,0.0,3.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,7.0,2.0,3.0,0.0,3.0,2.0,11.0,4.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,39.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,18.0,2.0,2.0,38.0,3.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0,0.0,2.0,3.0,476.0,0.0,8.0,2.0,3.0,2.0,1.0,160.0,0.0,0.0,34.0,4.0,0.0,7.0,2.0,0.0,1.0,3.0,0.0,1.0,25.0,0.0,5.0,1.0,0.0,10.0,25.0,12.0,0.0,0.0,5.0,0.0,2.0,2.0,4.0,8.0,2.0,1.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,3.0
B0QeAmgHpSR3Gi4FDTZl,73.0,57.0,21742.0,1804.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,537.0,3.0,568.0,2.0,1.0,0.0,0.0,2.0,0.0,484.0,1.0,14.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,4.0,1.0,3.0,3.0,2.0,40.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,19.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,3.0,0.0,3.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0
b28VuAYhaez0lDPtc6kT,15388.0,0.0,2142.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
B3F57b1RXv8cuGZifynU,413.0,5.0,16575.0,2069.0,5.0,5.0,7.0,5.0,1.0,4.0,5.0,4.0,2.0,2959.0,1.0,2999.0,6.0,3.0,6.0,4.0,3.0,14.0,5.0,4.0,95.0,8.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,7.0,2.0,15.0,13.0,61.0,4.0,71.0,3.0,14.0,5.0,15.0,22.0,11.0,15.0,18.0,2.0,1.0,11.0,3.0,2.0,12.0,7.0,15.0,14.0,15.0,17.0,24.0,6.0,8.0,56.0,8.0,5.0,2.0,20.0,16.0,16.0,18.0,2.0,3.0,2.0,6.0,3.0,16.0,5.0,5.0,56.0,13.0,67.0,6.0,9.0,15.0,7.0,2.0,9.0,3.0,7.0,11.0,15.0,5.0,11.0,6.0,6.0,74.0,115.0,21.0,21.0,3.0,9.0,18.0,15.0,2.0,23.0,3.0,2.0,6.0,4.0,0.0,5.0,35.0,15.0,21.0,5.0,4.0,14.0,12.0,8.0,8.0,4.0,3.0,12.0,19.0,5.0,7.0,19.0,1.0,53.0,9.0,1.0,4.0,4.0,13.0,5.0,3.0,7.0,7.0,190.0,5.0,75.0,20.0,5.0,7.0,6.0,8.0,24.0,4.0,66.0,3.0,8.0,9.0,3.0,57.0,6.0,7.0,4.0,2.0,2.0,169.0,6.0,8.0,3.0,8.0,10.0,28.0,2.0,6.0
B5YUlVtdxFgkTM7mN9Sh,370601.0,1.0,1507.0,32.0,4.0,4.0,3.0,8.0,6.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,6.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,2.0,0.0,4.0,3.0,5.0,6.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,5.0,1.0,7.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,6.0,1.0,6.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,7.0,4.0,5.0,2.0,5.0,5.0,11.0,3.0,4.0,4.0,6.0,8.0,3.0,2.0,4.0,4.0,4.0,3.0,8.0,3.0,7.0,3.0,4.0,6.0,5.0,5.0,4.0,2.0,8.0,4.0,4.0,1.0,1.0,6.0,3.0,5.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,7.0,4.0,6.0,2.0,3.0,3.0,1.0,2.0,3.0,7.0,3.0,4.0,1.0,2.0,7.0,4.0,6.0,10.0,6.0,8.0,0.0,9.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,6.0,4.0,6.0
b6ZsxrcU9oTlziSwDGVI,52948.0,1.0,2428.0,25.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,151.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
B7yT9jiIw8OkC3SMlRAF,4063.0,278.0,23222.0,2273.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,8.0,12.0,429.0,1.0,435.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,11.0,19.0,2.0,0.0,0.0,3.0,6.0,2.0,8.0,7.0,1.0,5.0,0.0,0.0,3.0,14.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,1.0,17.0,0.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,7.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,15.0,13.0,2.0,2.0,69.0,3.0,5.0,0.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,222.0,2.0,1.0,6.0,4.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,5.0,10.0,4.0,4.0,3.0,5.0,3.0,4.0,1.0,177.0,1.0,1.0,10.0,2.0,2.0,0.0,3.0,1.0,1.0,15.0,3.0,13.0,0.0,0.0,5.0,17.0,4.0,1.0,3.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,4.0
B8JrNPWkKaxyn5ci1qYb,6046.0,1171.0,9286.0,721.0,2.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,162.0,2.0,224.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,15.0,1.0,10.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,16.0,1.0,0.0,2.0,4.0,0.0,2.0,14.0,0.0,1.0,23.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,16.0,2.0,3.0,1.0,0.0,2.0,45.0,2.0,6.0,85.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,4.0,11.0,4.0,8.0,0.0,2.0,5.0,14.0,2.0,1.0,1.0,11.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,10.0,2.0,1.0,5.0,2.0,0.0,2.0,3.0,1.0
B9Er5flSnY8GPoFJb7vz,5190.0,233.0,54952.0,871.0,9.0,1.0,16.0,1.0,3.0,0.0,2.0,0.0,13.0,134.0,2.0,1277.0,0.0,3.0,0.0,13.0,3.0,0.0,11.0,2.0,9.0,7.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,1.0,3.0,3.0,10.0,12.0,10.0,11.0,0.0,2.0,2.0,0.0,291.0,0.0,3.0,0.0,3.0,5.0,15.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,13.0,7.0,13.0,8.0,12.0,5.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,7.0,6.0,1.0,15.0,23.0,8.0,0.0,5.0,7.0,1.0,0.0,21.0,6.0,11.0,0.0,9.0,2.0,0.0,3.0,2.0,11.0,0.0,10.0,168.0,1.0,0.0,8.0,1.0,2.0,0.0,15.0,0.0,17.0,3.0,13.0,11.0,7.0,30.0,0.0,0.0,1.0,19.0,1.0,1.0,2.0,8.0,16.0,12.0,6.0,2.0,0.0,0.0,12.0,2.0,9.0,13.0,7.0,16.0,5.0,3.0,1.0,3.0,0.0,3.0,8.0,11.0,0.0,8.0,0.0,2.0,13.0,10.0,2.0,0.0,4.0,10.0,1.0,1.0,2.0,6.0,14.0,1.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,9.0
b9PJ5cCeBG6NOymu3pfX,8442.0,31.0,15334.0,71.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,24.0,0.0,56.0,0.0,0.0,1.0,1.0,1.0,2.0,54.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,2.0,6.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,19.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
baFEBY4n92ZshpjgdGTc,810.0,57.0,63088.0,88118.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,91.0,0.0,1631.0,1.0,1.0,2.0,12.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,5.0,3.0,10.0,0.0,9.0,8.0,4.0,2.0,5.0,1.0,0.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,117.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,8.0,2.0,1.0,1.0,3.0,16.0,5.0,4.0,2.0,2.0,4.0,3.0,32.0,0.0,9.0,35.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,2.0,5.0,2.0,3.0,3.0,7.0,2.0,2.0,3.0,4.0,4.0,13.0,4.0,40.0,1.0,3.0,106.0,2.0,4.0,20.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,24.0,2.0,15.0,0.0,1.0,1.0,1.0,18.0,1.0,3.0,5.0,0.0,2.0,3.0,1.0,20.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0
bakvuMgD2Xfh7JOTKQwm,984.0,4208.0,28837.0,3299.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,278.0,3.0,357.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,11.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,12.0,3.0,5.0,7.0,1.0,1.0,14.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,5.0,1.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,6.0,1.0,36.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,5.0,20.0,3.0,3.0,1.0,4.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,13.0,7.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,18.0,16.0,3.0,3.0,0.0,0.0,717.0,1.0,8.0,41.0,2.0,0.0,10.0,2.0,1.0,0.0,3.0,1.0,9.0,17.0,1.0,4.0,2.0,3.0,7.0,12.0,2.0,1.0,0.0,14.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,39.0,0.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0
banLTf3rYzPjOMK1osqd,90290.0,1.0,2486.0,23.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,4.0,7.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,7.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,8.0,2.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0
bAPu2lGC9t5NF0EvZU7H,10245.0,296.0,23978.0,4145.0,11.0,0.0,10.0,4.0,0.0,1.0,0.0,3.0,17.0,953.0,1.0,1017.0,1.0,0.0,1.0,2.0,3.0,0.0,500.0,1.0,78.0,5.0,6.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,3.0,14.0,6.0,6.0,987.0,5.0,3.0,1.0,1.0,1.0,27.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,15.0,10.0,1.0,6.0,46.0,2.0,0.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,8.0,2.0,9.0,1.0,10.0,5.0,2.0,0.0,9.0,0.0,3.0,0.0,7.0,1.0,2.0,1.0,1.0,5.0,4.0,37.0,46.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,20.0,8.0,0.0,1.0,1.0,35.0,1.0,3.0,4.0,9.0,1.0,1.0,0.0,15.0,2.0,157.0,8.0,2.0,0.0,1.0,9.0,1.0,8.0,95.0,7.0,1.0,20.0,0.0,3.0,2.0,0.0,0.0,91.0,62.0,1.0,14.0,1.0,2.0,8.0,37.0,0.0,1.0,3.0,14.0,0.0,2.0,1.0,211.0,2.0,0.0,1.0,3.0,2.0,1.0,34.0,2.0,0.0,9.0,8.0,2.0,1.0,4.0,0.0
